Id,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
2516,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
1479,M,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8
3281,M,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11
1800,M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.34299999999999997,9
2009,I,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8
504,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17
2582,M,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835,6
3064,M,0.635,0.5,0.18,1.1540000000000001,0.4405,0.2315,0.387,9
1744,F,0.685,0.565,0.175,1.6380000000000001,0.7775,0.375,0.43799999999999994,11
903,I,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
2040,I,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057,8
3816,M,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,8
1672,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
550,I,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17
1862,I,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8
4023,I,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6
1805,M,0.625,0.495,0.175,1.254,0.5815,0.28600000000000003,0.3185,9
3372,I,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16
3847,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
1130,M,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9
945,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8
3642,I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
163,F,0.725,0.56,0.21,2.141,0.65,0.39799999999999996,1.005,18
1660,M,0.6,0.47,0.165,1.0590000000000002,0.504,0.24100000000000002,0.275,9
1690,M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9
2384,F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11
2107,F,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15
3166,F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
4105,F,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,9
3125,M,0.585,0.46,0.15,1.206,0.581,0.21600000000000003,0.32299999999999995,10
1514,F,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444,11
3398,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9
449,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
2903,F,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8
941,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
2834,F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
4026,I,0.365,0.28,0.09,0.196,0.0865,0.036000000000000004,0.0605,7
1532,I,0.285,0.21,0.055,0.10099999999999999,0.0415,0.017,0.0335,5
1847,I,0.47,0.375,0.12,0.48700000000000004,0.196,0.099,0.135,8
437,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
3742,F,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,13
3635,I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
3445,I,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8
786,F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
873,F,0.625,0.49,0.155,1.2085,0.465,0.162,0.41100000000000003,11
739,M,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.125,10
2867,I,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6
3291,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
3505,M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
1844,I,0.435,0.345,0.12,0.3215,0.13,0.055999999999999994,0.1185,7
586,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
1306,I,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,9
2989,M,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9
348,I,0.375,0.305,0.115,0.2715,0.092,0.07400000000000001,0.09,8
2471,M,0.565,0.44,0.175,1.122,0.39299999999999996,0.2,0.375,20
1028,M,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11
1163,M,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9
2511,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6
3279,F,0.655,0.53,0.19,1.4280000000000002,0.493,0.318,0.565,18
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9
4108,I,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7
1541,I,0.36,0.275,0.075,0.2205,0.0985,0.044000000000000004,0.066,7
2701,F,0.675,0.55,0.19,1.551,0.7105,0.3685,0.41200000000000003,13
573,F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
647,M,0.48,0.375,0.145,0.777,0.21600000000000003,0.13,0.17,9
595,I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13
2938,F,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11
1251,I,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
1558,I,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7
3396,M,0.605,0.475,0.16,1.6159999999999999,0.5495,0.332,0.34,18
3348,I,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165,13
1308,F,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9
470,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
3498,M,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10
800,M,0.46,0.34,0.135,0.495,0.1655,0.11699999999999999,0.185,10
281,I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
932,I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15
2763,I,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,10
2880,I,0.475,0.375,0.11,0.494,0.21100000000000002,0.109,0.1545,8
2999,F,0.635,0.525,0.18,1.3695,0.634,0.318,0.363,11
3891,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
1144,M,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8
1617,I,0.555,0.435,0.14,0.765,0.3945,0.15,0.20600000000000002,8
3386,M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,13
3085,I,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6
3822,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,9
2503,I,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,6
584,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11
2195,I,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,5
160,M,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13
1111,I,0.52,0.38,0.125,0.5545,0.28800000000000003,0.1295,0.16699999999999998,8
2798,M,0.64,0.485,0.15,1.0979999999999999,0.5195,0.222,0.3175,10
1915,F,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11
3165,F,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9
859,F,0.595,0.48,0.16,1.2095,0.5225,0.29600000000000004,0.32,8
952,M,0.48,0.365,0.12,0.6015,0.312,0.11699999999999999,0.14,7
3900,M,0.445,0.345,0.14,0.47600000000000003,0.2055,0.1015,0.1085,15
1331,M,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10
1219,I,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6
1215,I,0.305,0.215,0.065,0.1075,0.044000000000000004,0.0205,0.038,5
2676,F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
3608,M,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,7
606,M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059000000000000004,9
164,F,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815,16
2154,M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10
1040,M,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11
3647,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
1978,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12
2665,F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
4081,M,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11
3612,M,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8
2011,M,0.45,0.33,0.105,0.4955,0.2575,0.08199999999999999,0.129,8
2528,F,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9
2546,I,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,4
4099,M,0.67,0.525,0.18,1.4915,0.728,0.34299999999999997,0.381,9
1429,I,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.004,3
3944,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20
2141,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7
809,F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
433,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
1107,I,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8
2091,F,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8
860,F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
274,M,0.63,0.515,0.155,1.2590000000000001,0.4105,0.19699999999999998,0.41,13
967,I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7
2758,M,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,10
3729,M,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,9
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8
3734,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10
3623,M,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,10
4152,I,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7
3413,M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9
2139,M,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14
3695,F,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,10
1346,M,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8
2813,I,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
885,F,0.67,0.585,0.16,1.3090000000000002,0.5445,0.2945,0.413,10
556,I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
908,I,0.335,0.25,0.075,0.1825,0.0705,0.044000000000000004,0.055,7
1381,F,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,11
2117,F,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7
2562,I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
509,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16
2388,I,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10
221,F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11
1297,I,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9
146,M,0.46,0.35,0.12,0.515,0.22399999999999998,0.10800000000000001,0.1565,10
3361,M,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,9
1777,I,0.485,0.345,0.16,0.8690000000000001,0.3085,0.185,0.319,9
1053,I,0.185,0.13,0.045,0.028999999999999998,0.012,0.0075,0.0095,4
1822,M,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,11
3186,F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6
2851,F,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12
508,M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
323,I,0.265,0.205,0.07,0.1055,0.039,0.040999999999999995,0.035,5
1561,I,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8
176,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5
2852,F,0.645,0.49,0.16,1.1665,0.4935,0.3155,0.299,9
1908,M,0.575,0.475,0.145,0.857,0.3665,0.17300000000000001,0.26899999999999996,9
168,M,0.705,0.56,0.22,1.9809999999999999,0.8175,0.3085,0.76,14
3419,M,0.59,0.47,0.135,1.1685,0.539,0.27899999999999997,0.28,8
1400,F,0.65,0.59,0.22,1.662,0.77,0.37799999999999995,0.435,11
2339,M,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,17
1392,M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10
2257,M,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13
2177,F,0.58,0.45,0.235,1.071,0.3,0.20600000000000002,0.395,14
2237,M,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7
1470,I,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.18899999999999997,9
3152,F,0.47,0.375,0.105,0.513,0.23199999999999998,0.142,0.13,11
1278,I,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,8
1973,M,0.68,0.54,0.155,1.534,0.6709999999999999,0.379,0.384,10
894,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017,3
197,M,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,16
2338,M,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17
1483,M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
1792,M,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9
2084,F,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12
767,M,0.345,0.27,0.095,0.19699999999999998,0.0665,0.05,0.07,9
2280,M,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,9
2693,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
2081,M,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8
1112,F,0.52,0.46,0.15,1.0190000000000001,0.523,0.1985,0.254,7
4106,F,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11
2850,M,0.63,0.485,0.16,1.2429999999999999,0.623,0.275,0.3,10
3116,M,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10
865,F,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,10
2389,M,0.42,0.34,0.125,0.4495,0.165,0.1125,0.14400000000000002,11
1085,I,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7
1447,M,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10
429,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18
3611,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10
3466,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
2825,I,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8
1823,M,0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11
1795,F,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10
2924,M,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,9
1970,M,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,11
730,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11
3886,F,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,7
2967,M,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11
297,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
2121,I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9
3465,F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9
807,F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
2595,F,0.595,0.465,0.15,1.0255,0.41200000000000003,0.2745,0.289,11
3651,I,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10
1565,I,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
2997,F,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9
1172,M,0.63,0.47,0.155,1.1325,0.589,0.21100000000000002,0.287,8
4060,I,0.545,0.405,0.13,0.6579999999999999,0.327,0.1445,0.174,8
4067,I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
821,I,0.37,0.275,0.14,0.2215,0.09699999999999999,0.0455,0.0615,6
2711,I,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3
1241,I,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8
1563,I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
4050,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
4136,F,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9
623,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17
3740,F,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,11
3709,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
1445,I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
1718,M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
1162,M,0.61,0.485,0.145,1.3305,0.7829999999999999,0.2255,0.2865,9
2260,M,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,10
1640,F,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
3083,I,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
4065,I,0.37,0.275,0.08,0.2325,0.09300000000000001,0.055999999999999994,0.07200000000000001,6
2603,F,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225,9
2775,I,0.585,0.46,0.145,0.8465,0.33899999999999997,0.16699999999999998,0.295,10
3781,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10
2749,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
1022,F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11
1750,F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
291,F,0.565,0.505,0.21,1.2765,0.501,0.27899999999999997,0.355,12
2022,F,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9
1740,F,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10
2282,F,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10
3843,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
1007,M,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11
3026,I,0.495,0.375,0.115,0.507,0.24100000000000002,0.10300000000000001,0.15,8
67,F,0.595,0.495,0.185,1.285,0.41600000000000004,0.22399999999999998,0.485,13
24,F,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10
3453,F,0.555,0.42,0.11,0.9309999999999999,0.4445,0.171,0.225,8
216,M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8
2860,F,0.72,0.55,0.18,1.52,0.637,0.325,0.435,10
1910,F,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10
2783,M,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.36700000000000005,11
1153,F,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9
3421,M,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,11
2159,F,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
166,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20
2827,I,0.5,0.375,0.12,0.529,0.2235,0.12300000000000001,0.16,8
207,I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8
3510,M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9
3624,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9
2322,M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12
2089,F,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10
591,F,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9
1176,M,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10
1720,M,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9
1863,I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9
525,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
2335,M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23
469,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
1350,F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
2169,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
2811,M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9
1531,I,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5
3300,F,0.615,0.5,0.205,1.1055,0.4445,0.22699999999999998,0.39,16
928,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6
1896,M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.28300000000000003,9
2721,I,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8
1619,I,0.56,0.445,0.15,0.8225,0.3685,0.187,0.23600000000000002,10
1469,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8
1141,I,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10
2934,F,0.62,0.475,0.15,0.9545,0.455,0.1865,0.27699999999999997,9
1913,M,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9
956,M,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002,7
1488,M,0.6,0.465,0.2,1.2590000000000001,0.6405,0.1985,0.35700000000000004,9
25,F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11
1134,F,0.57,0.445,0.145,0.8775,0.41200000000000003,0.217,0.22,8
2197,I,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10
925,I,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7
3224,M,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16
1552,I,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7
2744,M,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11
843,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
1645,M,0.58,0.43,0.13,0.7979999999999999,0.365,0.17300000000000001,0.2285,10
2937,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10
3533,I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6
2646,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
1020,M,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10
2187,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14
749,M,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15
3332,I,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13
3936,F,0.475,0.4,0.115,0.541,0.18600000000000003,0.1025,0.21,13
3854,F,0.485,0.4,0.155,0.731,0.23600000000000002,0.183,0.255,11
3901,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
3052,F,0.595,0.46,0.16,0.9209999999999999,0.4005,0.2025,0.2875,9
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3
180,M,0.57,0.48,0.18,0.9395,0.39899999999999997,0.2,0.295,14
1272,I,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8
2498,M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
1434,I,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7
3912,I,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15
607,I,0.485,0.37,0.13,0.45799999999999996,0.18100000000000002,0.113,0.136,10
3091,M,0.495,0.38,0.12,0.474,0.19699999999999998,0.1065,0.1545,10
1352,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10
2344,M,0.67,0.55,0.17,1.247,0.47200000000000003,0.2455,0.4,21
1904,F,0.575,0.465,0.175,1.099,0.4735,0.20199999999999999,0.35,9
3341,F,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,12
1899,M,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9
3298,F,0.62,0.5,0.175,1.146,0.47700000000000004,0.23,0.39,13
94,M,0.695,0.56,0.19,1.494,0.588,0.3425,0.485,15
3587,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10
770,F,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11
637,M,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
1304,M,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.19399999999999998,9
2334,F,0.8,0.63,0.195,2.526,0.9329999999999999,0.59,0.62,23
3661,I,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,10
2536,F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
2492,F,0.475,0.38,0.145,0.57,0.16699999999999998,0.11800000000000001,0.187,11
1208,M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
1395,M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
1578,I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
1198,M,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,10
275,M,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22
2854,F,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,11
1152,M,0.59,0.47,0.15,0.9955,0.48100000000000004,0.23199999999999998,0.24,8
1206,F,0.75,0.57,0.21,2.2359999999999998,1.109,0.5195,0.545,11
2080,M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.33899999999999997,9
1104,I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8
307,M,0.645,0.515,0.24,1.5415,0.47100000000000003,0.369,0.535,13
2818,I,0.36,0.27,0.09,0.23199999999999998,0.12,0.0435,0.055999999999999994,8
2059,I,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,8
872,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
3115,I,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6
86,M,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13
2826,M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
3108,I,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7
2753,I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
3130,M,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11
3113,I,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7
2830,F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9
1435,I,0.385,0.3,0.09,0.247,0.1225,0.044000000000000004,0.0675,5
2610,F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9
209,I,0.37,0.28,0.095,0.2655,0.122,0.052000000000000005,0.08,7
3220,M,0.5,0.4,0.145,0.6025,0.21600000000000003,0.138,0.21,11
2787,F,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11
1966,F,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10
2642,I,0.475,0.375,0.115,0.5205,0.233,0.11900000000000001,0.1455,7
1987,I,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
2171,I,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,6
2782,M,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8
931,F,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6
